customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value
4548,Morganica,Ainsbury,Female,37,1/6/1973,Senior Editor,Entertainment,High Net Worth,N,Yes,9,1 Raven Way,2151,NSW,Australia,10,0.45,0.5625,0.703125,0.703125,546,546,0.8234375
4549,Nils,Champion,Male,69,7/6/1984,Programmer III,Retail,Affluent Customer,N,No,13,261 Holy Cross Park,2750,NSW,Australia,9,0.54,0.54,0.675,0.675,549,549,0.82
4550,Beverlee,Querree,Female,42,4/21/1991,Marketing Manager,Financial Services,High Net Worth,N,Yes,12,891 Ohio Terrace,2075,NSW,Australia,12,0.74,0.925,1.15625,1.15625,549,549,0.82
4551,Cami,Eitter,Female,34,1/3/1979,Professor,Manufacturing,High Net Worth,N,Yes,11,1408 Hovde Circle,3081,VIC,Australia,9,0.79,0.9875,1.234375,1.234375,551,551,0.818125
4552,Reiko,Degenhardt,Female,83,1/16/1976,Financial Analyst,Financial Services,High Net Worth,N,Yes,5,50897 Northfield Road,4280,QLD,Australia,6,1.06,1.325,1.65625,1.65625,552,552,0.816
4553,Cord,Dunsmore,Male,12,4/21/1999,Internal Auditor,Manufacturing,Mass Customer,N,Yes,13,596 Boyd Park,4301,QLD,Australia,3,0.76,0.95,0.95,0.8075,552,552,0.816
4554,Gabey,Kennicott,Female,55,5/14/1958,Developer I,Financial Services,Affluent Customer,N,No,17,8 Fordem Place,2322,NSW,Australia,6,0.6,0.6,0.6,0.6,552,552,0.816
4555,Jacqui,Devey,Female,79,10/1/1995,Analyst Programmer,Financial Services,High Net Worth,N,Yes,13,656 Kennedy Crossing,2261,NSW,Australia,8,0.91,1.1375,1.1375,1.1375,555,555,0.8125
4556,Byrom,Ramas,Male,23,11/2/1993,Help Desk Technician,Manufacturing,High Net Worth,N,No,12,2 Jackson Place,2528,NSW,Australia,7,0.95,0.95,0.95,0.95,555,555,0.8125
4557,Worthington,Ahmed,Male,79,3/24/1972,Senior Cost Accountant,Financial Services,High Net Worth,N,No,13,39408 Manufacturers Road,3335,VIC,Australia,3,0.46,0.46,0.46,0.46,555,555,0.8125
4558,Chico,Dye,Male,46,2/4/1994,Speech Pathologist,Manufacturing,High Net Worth,N,No,13,168 Schlimgen Center,2526,NSW,Australia,9,0.76,0.76,0.95,0.95,555,555,0.8125
4559,Davidde,Cockroft,Male,70,4/21/1947,Geological Engineer,Manufacturing,High Net Worth,N,No,8,8 Kim Avenue,2158,NSW,Australia,12,0.95,0.95,1.1875,1.1875,555,555,0.8125
4560,Charlie,Dmych,Male,60,3/31/1950,Account Coordinator,Manufacturing,High Net Worth,N,No,13,920 Cambridge Way,2263,NSW,Australia,6,0.97,0.97,0.97,0.97,555,555,0.8125
4561,Donn,Chaney,Male,15,1/29/1951,Research Assistant II,n/a,Mass Customer,N,No,13,4 Schlimgen Trail,4701,QLD,Australia,3,0.42,0.42,0.42,0.357,561,561,0.81015625
4562,Kamila,Parsonage,Female,80,3/8/1954,,Property,Mass Customer,N,No,5,31 Mccormick Court,4131,QLD,Australia,8,1.02,1.02,1.02,0.867,562,562,0.81
4563,Barth,Sapshed,Male,4,6/16/1994,Executive Secretary,Financial Services,Mass Customer,N,Yes,13,65 Milwaukee Lane,4520,QLD,Australia,10,0.83,1.0375,1.296875,1.10234375,563,563,0.8075
4564,Padriac,Collacombe,Male,67,4/7/1967,Software Consultant,Health,Affluent Customer,N,No,13,76 Mendota Park,2090,NSW,Australia,10,0.8,0.8,1,1,563,563,0.8075
4565,Olive,Mozzi,Female,87,7/6/1955,Account Representative IV,Retail,Affluent Customer,N,Yes,20,26667 Rigney Place,2567,NSW,Australia,9,0.74,0.925,1.15625,1.15625,563,563,0.8075
4566,Benedict,Rosas,Male,73,11/25/1955,Actuary,Financial Services,High Net Worth,N,Yes,15,898 Muir Court,2142,NSW,Australia,6,0.81,1.0125,1.0125,1.0125,563,563,0.8075
4567,Virginia,De Antoni,Female,17,3/14/1964,Executive Secretary,Telecommunications,High Net Worth,N,Yes,12,88093 Pierstorff Plaza,2030,NSW,Australia,10,0.58,0.725,0.90625,0.90625,563,563,0.8075
4568,Nicolas,O'Donnell,Male,40,9/25/1986,Internal Auditor,n/a,Mass Customer,N,Yes,14,3319 Anthes Crossing,3177,VIC,Australia,7,0.86,1.075,1.075,0.91375,568,568,0.8
4569,Oswald,MacCarlich,Male,81,11/24/1991,Assistant Media Planner,Entertainment,Mass Customer,N,No,14,16 Mosinee Place,4717,QLD,Australia,1,1.02,1.02,1.275,1.08375,568,568,0.8
4570,Ailyn,Howgate,Female,66,9/27/2001,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,2,197 Northport Plaza,4213,QLD,Australia,7,0.63,0.7875,0.7875,0.669375,568,568,0.8
4571,Karol,Salthouse,Female,53,7/29/1968,Research Assistant III,Financial Services,Mass Customer,N,Yes,18,10236 Mifflin Avenue,2570,NSW,Australia,8,0.94,1.175,1.175,0.99875,568,568,0.8
4572,Esdras,Birchett,Male,81,12/9/1950,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,21,5287 Clarendon Plaza,2258,NSW,Australia,9,0.51,0.6375,0.796875,0.67734375,568,568,0.8
4573,Wilfrid,Gertray,Male,1,8/23/1942,Accounting Assistant I,Financial Services,Mass Customer,N,No,16,38407 Sutteridge Circle,2766,NSW,Australia,8,0.58,0.58,0.58,0.493,568,568,0.8
4574,Charmain,Styles,Female,49,2/25/1965,Programmer Analyst I,Property,High Net Worth,N,Yes,18,423 Holy Cross Lane,3029,VIC,Australia,7,0.68,0.85,0.85,0.85,574,574,0.799
4575,Harlene,Nono,U,69,,Human Resources Manager,IT,Mass Customer,N,No,12,0307 Namekagon Crossing,2170,NSW,Australia,7,0.93,0.93,0.93,0.7905,575,575,0.796875
4576,Kirsteni,Gritskov,Female,66,5/12/1998,,n/a,Mass Customer,N,No,4,743 Stuart Terrace,2560,NSW,Australia,7,0.77,0.77,0.77,0.6545,575,575,0.796875
4577,Bobby,Summersby,Male,90,10/27/1943,Sales Associate,Financial Services,Affluent Customer,N,No,7,1478 Oak Valley Park,3350,VIC,Australia,2,0.84,0.84,1.05,1.05,575,575,0.796875
4578,Shepherd,Dutchburn,Male,33,8/12/1976,Senior Sales Associate,Financial Services,High Net Worth,N,Yes,9,8970 Anhalt Junction,2160,NSW,Australia,9,0.4,0.5,0.625,0.625,575,575,0.796875
4579,Berenice,Kaesmakers,Female,64,10/15/1994,Sales Representative,Retail,Mass Customer,N,No,11,563 Waywood Park,2145,NSW,Australia,9,0.83,0.83,1.0375,0.881875,575,575,0.796875
4580,Jesse,Crosio,Male,75,4/15/1994,Data Coordiator,n/a,Mass Customer,N,Yes,13,9313 Mayer Street,3133,VIC,Australia,8,0.65,0.8125,0.8125,0.690625,575,575,0.796875
4581,Cordi,Thornton,Female,47,1/4/1973,Structural Engineer,Telecommunications,Mass Customer,N,No,11,2978 Mccormick Center,2028,NSW,Australia,10,0.49,0.49,0.6125,0.520625,575,575,0.796875
4582,Debbie,Tillman,Female,3,7/6/1990,Account Coordinator,Manufacturing,High Net Worth,N,Yes,13,527 Jay Trail,4551,QLD,Australia,8,0.53,0.6625,0.6625,0.6625,582,582,0.79
4583,Judie,Pirkis,Female,2,7/18/1995,Recruiter,n/a,Affluent Customer,N,Yes,4,6 Loftsgordon Pass,2111,NSW,Australia,11,0.52,0.65,0.8125,0.8125,583,583,0.7875
4584,Flin,Yoskowitz,Male,9,12/17/1995,Registered Nurse,Health,Mass Customer,N,Yes,11,9940 Manley Drive,2574,NSW,Australia,7,0.4,0.5,0.5,0.425,583,583,0.7875
4585,Noel,Sturch,Female,26,10/28/1951,Environmental Specialist,Health,Mass Customer,N,No,10,0736 West Crossing,3585,VIC,Australia,1,0.73,0.73,0.73,0.6205,583,583,0.7875
4586,Letizia,Poore,Female,27,8/30/1938,Web Developer II,Manufacturing,Affluent Customer,N,No,15,95796 Mcbride Drive,3677,VIC,Australia,3,1.04,1.04,1.04,1.04,583,583,0.7875
4587,Raynard,,Male,32,4/13/1996,Statistician III,Health,Affluent Customer,N,No,14,20187 Loomis Court,4132,QLD,Australia,6,1.06,1.06,1.06,1.06,587,587,0.78625
4588,Kiley,Grunder,Male,95,4/17/1994,Cost Accountant,Financial Services,Affluent Customer,N,Yes,1,17393 Colorado Hill,4006,QLD,Australia,8,0.72,0.9,1.125,1.125,587,587,0.78625
4589,Ethelred,Sissel,Male,83,12/25/1974,Programmer Analyst IV,Health,High Net Worth,N,No,18,65 Rutledge Parkway,2539,NSW,Australia,8,1.07,1.07,1.3375,1.3375,587,587,0.78625
4590,Dena,Pabst,Female,39,4/20/1987,Account Executive,Manufacturing,High Net Worth,N,Yes,17,02023 Loeprich Drive,3037,VIC,Australia,7,0.48,0.6,0.6,0.6,590,590,0.78359375
4591,Wyndham,Woolford,Male,1,10/22/1979,Engineer IV,Manufacturing,Mass Customer,N,No,10,9107 Pine View Plaza,3977,VIC,Australia,6,0.89,0.89,0.89,0.7565,591,591,0.782
4592,Rochette,Haddacks,Female,44,5/10/1996,Tax Accountant,Retail,Affluent Customer,N,Yes,13,822 Di Loreto Junction,3020,VIC,Australia,8,0.88,1.1,1.1,1.1,591,591,0.782
4593,Jamal,Dudgeon,Male,83,2/9/1965,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,7,2712 Namekagon Crossing,3029,VIC,Australia,5,0.97,0.97,1.2125,1.030625,591,591,0.782
4594,Levin,Coxen,Male,13,10/22/1955,Accountant I,Property,Mass Customer,N,No,20,32 Hazelcrest Court,2753,NSW,Australia,8,0.52,0.52,0.52,0.442,594,594,0.78125
4595,Marinna,Kauschke,Female,21,3/15/1973,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,9 Forster Circle,3174,VIC,Australia,3,0.94,1.175,1.175,1.175,595,595,0.775625
4596,Kyle,Michie,Female,6,7/19/1958,Nurse Practicioner,n/a,Mass Customer,N,Yes,10,07226 Anzinger Avenue,3032,VIC,Australia,8,0.48,0.6,0.6,0.51,595,595,0.775625
4597,Lanie,Cobbold,Male,57,12/31/1978,Senior Sales Associate,n/a,Mass Customer,N,Yes,9,936 Porter Lane,2323,NSW,Australia,5,0.85,1.0625,1.0625,0.903125,595,595,0.775625
4598,Gilbert,O'Fallone,Male,29,11/7/1994,Assistant Media Planner,Entertainment,High Net Worth,N,No,1,6 Havey Pass,2126,NSW,Australia,11,0.89,0.89,1.1125,1.1125,595,595,0.775625
4599,Gerianne,Kaysor,U,15,,Project Manager,IT,Affluent Customer,N,No,5,882 Toban Lane,2121,NSW,Australia,11,0.75,0.75,0.9375,0.9375,599,599,0.775
4600,Esther,McOnie,Female,59,5/26/1939,Legal Assistant,n/a,Mass Customer,N,No,14,844 Forster Place,2096,NSW,Australia,12,0.56,0.56,0.7,0.595,599,599,0.775
4601,Chaim,Kingdon,Male,63,1/21/1996,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,15,42590 Bellgrove Court,2097,NSW,Australia,9,0.84,1.05,1.3125,1.3125,599,599,0.775
4602,Anson,Dearnaly,Male,68,6/29/1997,Data Coordiator,Health,Affluent Customer,N,Yes,11,6060 Veith Crossing,2103,NSW,Australia,11,0.77,0.9625,1.203125,1.203125,602,602,0.7735
4603,Caitrin,Critten,Female,45,1/29/1973,Director of Sales,Manufacturing,Mass Customer,N,Yes,10,25 Lakeland Point,4113,QLD,Australia,7,1.04,1.3,1.3,1.105,603,603,0.7703125
4604,Garreth,Minett,Male,93,5/23/1961,Physical Therapy Assistant,n/a,Affluent Customer,N,Yes,10,21667 Randy Crossing,3163,VIC,Australia,7,0.82,1.025,1.28125,1.28125,604,604,0.765
4605,Rozamond,Sommer,Female,27,9/19/1966,Operator,IT,Affluent Customer,N,Yes,12,608 Dapin Court,3129,VIC,Australia,10,0.76,0.95,1.1875,1.1875,604,604,0.765
4606,Annabell,Downer,Female,33,11/25/1955,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,20,8738 Lukken Terrace,2763,NSW,Australia,9,0.75,0.75,0.9375,0.9375,606,606,0.765
4607,Maximilian,Geffen,Male,96,7/13/1955,Automation Specialist III,Manufacturing,Mass Customer,N,Yes,20,8634 Wayridge Pass,2750,NSW,Australia,8,1.03,1.2875,1.609375,1.36796875,606,606,0.765
4608,Ajay,Worham,Female,80,9/30/1979,Computer Systems Analyst I,Manufacturing,Mass Customer,N,Yes,12,5 Homewood Road,2800,NSW,Australia,6,0.7,0.875,0.875,0.74375,606,606,0.765
4609,Jamison,Cashin,Male,70,5/19/1970,VP Product Management,Health,Mass Customer,N,Yes,5,7 Dunning Avenue,2477,NSW,Australia,8,0.5,0.625,0.625,0.53125,609,609,0.7625
4610,Dorian,Emery,Female,94,8/24/1998,Professor,Manufacturing,Mass Customer,N,Yes,9,67 Beilfuss Plaza,2168,NSW,Australia,8,0.6,0.75,0.9375,0.796875,609,609,0.7625
4611,Nicol,Swinford,Male,65,12/7/1976,VP Marketing,Property,High Net Worth,N,No,16,976 Roxbury Alley,4157,QLD,Australia,7,0.87,0.87,0.87,0.87,609,609,0.7625
4612,Agna,Cowpe,Female,88,3/5/1969,,Property,Mass Customer,N,Yes,7,2 Main Lane,4114,QLD,Australia,3,0.78,0.975,1.21875,1.0359375,612,612,0.75703125
4613,Nev,Prosh,Male,29,5/8/1950,Environmental Tech,Health,Affluent Customer,N,Yes,17,6115 Forest Crossing,2148,NSW,Australia,8,0.83,1.0375,1.0375,1.0375,612,612,0.75703125
4614,Lucius,Hatchell,Male,37,3/19/1951,Media Manager II,Retail,Mass Customer,N,Yes,14,432 Ronald Regan Court,3782,VIC,Australia,8,1.03,1.2875,1.2875,1.094375,612,612,0.75703125
4615,Francisca,Pottage,Female,63,6/10/1957,Software Engineer II,IT,Mass Customer,N,No,8,8600 Forster Lane,2177,NSW,Australia,9,0.89,0.89,1.1125,0.945625,615,615,0.7565
4616,Farlie,Brookz,Male,62,7/31/1963,Administrative Assistant I,Health,Mass Customer,N,Yes,6,6692 Independence Way,2070,NSW,Australia,12,0.76,0.95,1.1875,1.009375,615,615,0.7565
4617,Mariette,,Female,47,7/5/1956,Programmer II,Property,Affluent Customer,N,Yes,17,770 Farmco Point,2049,NSW,Australia,11,0.73,0.9125,1.140625,1.140625,617,617,0.754375
4618,Beverlee,Ungerechts,Female,49,10/3/1973,Civil Engineer,Manufacturing,Mass Customer,N,No,8,602 Toban Center,4020,QLD,Australia,7,1.1,1.1,1.1,0.935,617,617,0.754375
4619,Nanni,Girodias,Female,61,1/8/1959,,Retail,High Net Worth,N,No,16,74 Shopko Pass,2161,NSW,Australia,9,1.08,1.08,1.35,1.35,617,617,0.754375
4620,Delcina,Hursey,Female,22,12/26/1968,,Financial Services,Mass Customer,N,Yes,7,804 Washington Point,4132,QLD,Australia,4,0.67,0.8375,0.8375,0.711875,620,620,0.75
4621,Lek,Pimblett,Male,88,9/29/1955,Product Engineer,Financial Services,Mass Customer,N,Yes,6,97 Merrick Center,2460,NSW,Australia,2,0.92,1.15,1.4375,1.221875,620,620,0.75
4622,Kellyann,Adshad,Female,62,6/7/1940,,n/a,Mass Customer,N,Yes,22,29 Tennyson Alley,2161,NSW,Australia,9,0.6,0.75,0.9375,0.796875,620,620,0.75
4623,Ewell,Paulusch,Male,31,1/15/1998,Engineer I,Manufacturing,Mass Customer,N,Yes,8,8194 Lien Street,4032,QLD,Australia,7,0.9,1.125,1.125,0.95625,620,620,0.75
4624,Madison,Lars,Male,11,1/19/1967,Health Coach III,Health,Mass Customer,N,No,19,9503 New Castle Street,4500,QLD,Australia,9,0.96,0.96,1.2,1.02,620,620,0.75
4625,Ardis,Taree,Female,97,4/12/1960,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,5,0 Emmet Trail,4128,QLD,Australia,9,0.52,0.65,0.8125,0.8125,625,625,0.748
4626,Wheeler,Godsil,Male,51,9/20/1993,Geologist IV,Manufacturing,Affluent Customer,N,Yes,6,7 Spaight Drive,2147,NSW,Australia,9,0.73,0.9125,1.140625,1.140625,626,626,0.74375
4627,Marissa,O'Scandall,Female,17,7/13/1973,,n/a,Affluent Customer,N,Yes,7,45000 Randy Court,3199,VIC,Australia,7,0.93,1.1625,1.1625,1.1625,626,626,0.74375
4628,Terrel,Keynd,Male,30,4/20/1961,Junior Executive,Manufacturing,Mass Customer,N,No,9,65 David Pass,4221,QLD,Australia,7,1.03,1.03,1.03,0.8755,626,626,0.74375
4629,Augie,Swallwell,Male,42,8/22/1939,,Property,Affluent Customer,N,Yes,13,7 Golden Leaf Avenue,2400,NSW,Australia,2,0.7,0.875,0.875,0.875,626,626,0.74375
4630,Dillon,Bannister,Male,7,12/24/1945,Tax Accountant,n/a,Mass Customer,N,No,11,43 Dayton Drive,2062,NSW,Australia,9,0.81,0.81,1.0125,0.860625,626,626,0.74375
4631,Osbourn,Gherardini,Male,43,5/1/1987,,n/a,High Net Worth,N,Yes,16,5 Dryden Road,2782,NSW,Australia,7,0.98,1.225,1.225,1.225,626,626,0.74375
4632,Lissa,Gawn,Female,86,9/21/1962,Legal Assistant,Health,Mass Customer,N,Yes,17,14183 Iowa Center,4503,QLD,Australia,5,1.05,1.3125,1.640625,1.39453125,632,632,0.74
4633,Leisha,McConway,Female,3,10/31/1975,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,13,95 Del Mar Court,3175,VIC,Australia,8,0.67,0.8375,0.8375,0.711875,632,632,0.74
4634,Kearney,Cuddehy,Male,88,5/18/1997,Marketing Assistant,Retail,Mass Customer,N,No,12,98 Shoshone Road,4207,QLD,Australia,6,0.7,0.7,0.875,0.74375,634,634,0.7395
4635,Shellysheldon,Bichard,Male,96,1/6/1954,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,16,7199 Springview Parkway,4503,QLD,Australia,5,0.83,1.0375,1.296875,1.10234375,634,634,0.7395
4636,Reinhard,Oscroft,Male,23,3/18/1950,Pharmacist,Health,High Net Worth,N,No,18,045 Magdeline Court,3690,VIC,Australia,1,1.01,1.01,1.01,1.01,634,634,0.7395
4637,Menard,Venmore,Male,97,4/4/1978,Assistant Professor,Retail,High Net Worth,N,No,8,5 Hoard Trail,2197,NSW,Australia,10,0.84,0.84,1.05,1.05,637,637,0.7375
4638,Andree,Breeds,Female,31,10/19/1954,Senior Editor,Financial Services,Affluent Customer,N,Yes,11,93 Scofield Pass,3152,VIC,Australia,6,0.75,0.9375,0.9375,0.9375,637,637,0.7375
4639,Kata,Harrop,Female,70,5/4/1950,,Retail,Affluent Customer,N,Yes,13,2 Ridgeway Avenue,2196,NSW,Australia,10,0.91,1.1375,1.421875,1.421875,637,637,0.7375
4640,Pierrette,Gummie,Female,18,8/4/1966,Statistician II,Retail,Affluent Customer,N,No,14,29 Maple Trail,3143,VIC,Australia,8,0.65,0.65,0.65,0.65,637,637,0.7375
4641,Nady,Withinshaw,Female,96,2/17/1968,Database Administrator III,n/a,High Net Worth,N,No,8,7 Brentwood Circle,4000,QLD,Australia,7,1,1,1.25,1.25,641,641,0.734375
4642,Demott,Mullaly,Male,42,12/15/1982,Help Desk Operator,Property,Mass Customer,N,No,13,28 Hazelcrest Drive,2525,NSW,Australia,8,0.72,0.72,0.72,0.612,642,642,0.733125
4643,Wendye,Kleinplatz,Female,48,5/28/1996,Executive Secretary,Manufacturing,Affluent Customer,N,No,14,01 Reindahl Circle,4132,QLD,Australia,3,0.99,0.99,0.99,0.99,643,643,0.731
4644,Irvin,Bevans,Male,82,7/12/1962,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,No,12,5880 Hauk Street,2046,NSW,Australia,11,1.01,1.01,1.2625,1.073125,644,644,0.73046875
4645,Madella,Marquiss,Female,51,10/8/1976,VP Marketing,n/a,Affluent Customer,N,No,18,0 Larry Park,3175,VIC,Australia,8,0.8,0.8,0.8,0.8,644,644,0.73046875
4646,Austine,Speedy,Female,38,5/23/1940,Software Engineer II,Argiculture,High Net Worth,N,Yes,14,69 Sunfield Terrace,2558,NSW,Australia,8,0.95,1.1875,1.1875,1.1875,646,646,0.73
4647,Wolf,Craft,Male,93,7/19/1995,Database Administrator III,Retail,Affluent Customer,N,Yes,5,7513 Swallow Drive,2148,NSW,Australia,9,0.65,0.8125,1.015625,1.015625,646,646,0.73
4648,Aldin,Newsome,Male,24,7/6/1981,Financial Analyst,Financial Services,Mass Customer,N,No,17,058 Morningstar Center,2127,NSW,Australia,9,0.63,0.63,0.7875,0.669375,648,648,0.725
4649,Sindee,Jasik,Female,18,10/21/1942,Social Worker,Health,Mass Customer,N,Yes,15,0689 Melby Park,4030,QLD,Australia,9,1.05,1.3125,1.640625,1.39453125,648,648,0.725
4650,Truman,Arlett,Male,58,6/25/1958,Technical Writer,Manufacturing,High Net Worth,N,Yes,16,3 Spohn Circle,2477,NSW,Australia,5,0.53,0.6625,0.6625,0.6625,648,648,0.725
4651,Gordon,Rewan,Male,42,1/7/1988,Chief Design Engineer,n/a,Mass Customer,N,No,5,91 Calypso Trail,2750,NSW,Australia,8,1.01,1.01,1.01,0.8585,651,651,0.7225
4652,Israel,Brough,Male,29,10/29/1976,,n/a,Mass Customer,N,Yes,8,43863 Victoria Lane,2281,NSW,Australia,7,1.01,1.2625,1.2625,1.073125,651,651,0.7225
4653,Leticia,Hovenden,Female,98,4/3/1997,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,1,54782 Lake View Parkway,3178,VIC,Australia,9,0.68,0.85,1.0625,0.903125,653,653,0.71875
4654,Caritta,Compston,Female,86,4/25/1958,Geological Engineer,Manufacturing,Mass Customer,N,Yes,17,48971 Marquette Point,3976,VIC,Australia,5,0.93,1.1625,1.453125,1.23515625,653,653,0.71875
4655,Annabelle,Hanwell,Female,11,11/28/1951,Professor,Manufacturing,High Net Worth,N,Yes,15,99 Sherman Parkway,3083,VIC,Australia,12,0.67,0.8375,1.046875,1.046875,655,655,0.7171875
4656,Darryl,Hovee,Female,2,4/28/1944,Professor,Financial Services,Mass Customer,N,Yes,19,381 Emmet Terrace,2047,NSW,Australia,12,0.83,1.0375,1.296875,1.10234375,655,655,0.7171875
4657,Orly,Nesbitt,Female,6,3/25/1985,Analyst Programmer,Manufacturing,High Net Worth,N,Yes,14,7 Beilfuss Road,3163,VIC,Australia,6,0.48,0.6,0.6,0.6,657,657,0.714
4658,Margette,Gibard,Female,34,7/6/1942,,Manufacturing,Affluent Customer,N,Yes,9,37068 Montana Street,2011,NSW,Australia,7,1.1,1.375,1.375,1.375,658,658,0.7125
4659,Nicol,Bertot,Female,25,9/11/1977,Financial Advisor,Financial Services,Affluent Customer,N,Yes,18,7 Elgar Hill,3060,VIC,Australia,5,0.54,0.675,0.675,0.675,658,658,0.7125
4660,Nobe,Trowsdale,Male,12,7/12/1968,Community Outreach Specialist,Financial Services,Mass Customer,N,No,16,36506 Bartillon Point,3816,VIC,Australia,3,1.1,1.1,1.1,0.935,658,658,0.7125
4661,Stephen,Tittershill,Male,73,12/21/1991,Nurse Practicioner,Financial Services,High Net Worth,N,No,6,8 Scott Drive,3150,VIC,Australia,11,1.01,1.01,1.2625,1.2625,658,658,0.7125
4662,Giselbert,Pickring,Male,94,7/28/1959,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,20,653 2nd Park,2766,NSW,Australia,8,1.08,1.35,1.6875,1.6875,662,662,0.711875
4663,Shane,Diss,Female,50,10/29/1980,,Financial Services,High Net Worth,N,Yes,16,22 Shelley Plaza,3198,VIC,Australia,8,1.03,1.2875,1.2875,1.2875,662,662,0.711875
4664,Lisette,Davers,Female,59,10/26/1940,Developer III,Health,High Net Worth,N,No,17,504 Stuart Pass,2130,NSW,Australia,11,0.75,0.75,0.9375,0.9375,662,662,0.711875
4665,Chicky,Sinclar,U,43,,Operator,IT,High Net Worth,N,Yes,0,5 Red Cloud Place,3222,VIC,Australia,4,0.55,0.6875,0.6875,0.6875,662,662,0.711875
4666,Kippar,Whyatt,Male,13,1/21/1960,,Property,Mass Customer,N,No,10,264 Valley Edge Pass,2259,NSW,Australia,7,0.75,0.75,0.75,0.6375,666,666,0.71
4667,Xenia,Maleck,Female,41,2/14/1960,VP Product Management,Telecommunications,Mass Customer,N,No,12,5 Southridge Hill,3029,VIC,Australia,7,0.66,0.66,0.66,0.561,666,666,0.71
4668,Essie,Withur,Female,42,2/26/1941,Director of Sales,Financial Services,High Net Worth,N,No,19,539 Graceland Pass,3444,VIC,Australia,7,0.91,0.91,0.91,0.91,668,668,0.7055
4669,Cecil,Gant,Male,52,7/16/1976,,n/a,High Net Worth,N,Yes,9,22435 Barnett Court,2145,NSW,Australia,8,0.83,1.0375,1.0375,1.0375,668,668,0.7055
4670,Lillis,Eshmade,Female,50,10/12/1974,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,22,46057 Harbort Hill,4304,QLD,Australia,2,0.46,0.575,0.575,0.48875,668,668,0.7055
4671,Ted,Izacenko,Male,3,8/1/1959,Librarian,Entertainment,High Net Worth,N,No,9,2 Shasta Place,3130,VIC,Australia,10,1.07,1.07,1.3375,1.3375,668,668,0.7055
4672,Nixie,Shoesmith,Female,45,12/4/1956,Junior Executive,Retail,Affluent Customer,N,No,12,77608 Donald Center,4516,QLD,Australia,6,1.09,1.09,1.09,1.09,672,672,0.70390625
4673,Briana,Trill,Female,5,3/18/1944,Health Coach III,Health,High Net Worth,N,No,11,0433 La Follette Road,2137,NSW,Australia,11,0.61,0.61,0.7625,0.7625,672,672,0.70390625
4674,Cobbie,Bruyett,Male,20,3/19/1956,Associate Professor,n/a,Mass Customer,N,Yes,20,8593 Prairie Rose Way,2500,NSW,Australia,8,0.84,1.05,1.05,0.8925,674,674,0.703125
4675,Wrennie,Dwelly,Female,23,3/11/1940,Operator,Manufacturing,Mass Customer,N,No,18,179 Carey Terrace,3020,VIC,Australia,9,0.62,0.62,0.775,0.65875,674,674,0.703125
4676,Sibylla,Kibble,Female,73,8/5/1962,Pharmacist,Health,High Net Worth,N,No,12,3 Ruskin Hill,2122,NSW,Australia,9,0.81,0.81,1.0125,1.0125,676,676,0.70125
4677,Kariotta,Naper,Female,8,4/7/1952,VP Sales,Health,Mass Customer,N,No,21,87 Crescent Oaks Alley,2756,NSW,Australia,10,0.64,0.64,0.8,0.68,676,676,0.70125
4678,Wylie,Huntingdon,Male,99,8/11/1966,VP Quality Control,Financial Services,Mass Customer,N,No,15,08822 Duke Road,2763,NSW,Australia,8,0.81,0.81,1.0125,0.860625,676,676,0.70125
4679,Lizbeth,Garvan,Female,36,9/6/1996,Structural Analysis Engineer,Health,Mass Customer,N,No,4,5 Schurz Street,2141,NSW,Australia,9,0.54,0.54,0.675,0.57375,676,676,0.70125
4680,Averil,Ackery,Male,93,9/9/1970,Sales Representative,Retail,Mass Customer,N,Yes,7,344 Darwin Junction,2093,NSW,Australia,12,0.99,1.2375,1.546875,1.31484375,676,676,0.70125
4681,Myrtie,Ostrich,Female,70,6/18/1996,VP Quality Control,Property,Affluent Customer,N,Yes,9,320 Acker Drive,2251,NSW,Australia,7,1.06,1.325,1.325,1.325,676,676,0.70125
4682,Ross,Vidgen,Male,17,12/28/1947,VP Sales,Retail,Affluent Customer,N,No,12,2874 Bay Hill,4032,QLD,Australia,9,0.95,0.95,1.1875,1.1875,682,682,0.7
4683,Sibby,Skinner,Female,25,5/5/1981,Accountant IV,Manufacturing,Mass Customer,N,Yes,12,3 Sunbrook Alley,4178,QLD,Australia,7,0.51,0.6375,0.6375,0.541875,682,682,0.7
4684,Selle,Casper,Female,98,3/27/1978,Social Worker,Health,Mass Customer,N,Yes,10,34 Jay Hill,2880,NSW,Australia,1,0.88,1.1,1.375,1.16875,684,684,0.7
